customer_id,customer_name,gender,age,city,state,region_id,customer_segment,signup_date,acquisition_channel
C05843,Customer 05843,Male,48,Jaipur,Rajasthan,R01,Consumer,2024-04-07,Organic
C05844,Customer 05844,Female,31,Chennai,Tamil Nadu,R02,Consumer,2023-06-12,Organic
C05845,Customer 05845,Female,46,Surat,Gujarat,R04,Consumer,2022-03-26,Referral
C05846,Customer 05846,Male,27,Kochi,Kerala,R02,Consumer,2023-01-11,Referral
C05847,Customer 05847,Female,47,Visakhapatnam,,R02,Consumer,2023-05-22,Social
C05848,Customer 05848,Female,49,Lucknow,Uttar Pradesh,R07,Consumer,2024-06-25,Paid Search
C05849,Customer 05849,Male,29,Delhi,Delhi,R07,Consumer,2022-10-03,Referral
C05850,Customer 05850,Female,40,Bhubaneswar,Odisha,R03,Corporate,2024-01-14,Organic
C05851,Customer 05851,,38,Dehradun,Uttarakhand,R01,Consumer,2024-02-13,Social
C05852,Customer 05852,Female,40,Raipur,Chhattisgarh,R05,Corporate,2024-01-17,Email
C05853,Customer 05853,Male,48,Delhi,Delhi,R07,Consumer,2025-12-09,Organic
C05854,Customer 05854,Female,45,Noida,Uttar Pradesh,R07,Corporate,2022-10-01,Email
C05855,Customer 05855,Male,40,Delhi,Delhi,R07,Consumer,2023-05-17,Partner
C05856,Customer 05856,Male,42,Bhopal,Madhya Pradesh,R05,Consumer,2023-06-21,Partner
C05857,Customer 05857,Female,22,Chennai,Tamil Nadu,R02,Corporate,2024-12-08,Organic
C05858,Customer 05858,Male,35,Mysuru,Karnataka,R02,Small Business,2024-08-24,Partner
C05859,Customer 05859,Female,24,Bengaluru,Karnataka,R02,Consumer,2025-04-29,Organic
C05860,Customer 05860,Female,35,Noida,Uttar Pradesh,R07,Corporate,2024-02-14,Paid Search
C05861,Customer 05861,Male,46,Chennai,Tamil Nadu,R02,Small Business,2025-04-27,Social
C05862,Customer 05862,Male,35,Delhi,Delhi,R07,Consumer,2022-02-10,Organic
C05863,Customer 05863,Female,18,Hyderabad,Telangana,R02,Small Business,2022-08-07,Paid Search
C05864,Customer 05864,Male,25,Patna,Bihar,R03,Consumer,2024-06-08,Partner
C05865,Customer 05865,Male,41,Hyderabad,Telangana,R02,Corporate,2022-12-13,Organic
C05866,Customer 05866,Male,30,Pune,Maharashtra,R04,Small Business,2023-03-06,Social
C05867,Customer 05867,Male,43,Bhopal,Madhya Pradesh,R05,Enterprise,2022-11-23,Email
C05868,Customer 05868,Female,23,Kolkata,West Bengal,R03,Corporate,2022-07-21,Organic
C05869,Customer 05869,Female,39,Gurugram,Haryana,R01,Corporate,2023-03-11,Partner
C05870,Customer 05870,Female,39,Ludhiana,Punjab,R01,Consumer,2025-09-01,Partner
C05871,Customer 05871,Female,43,Hyderabad,Telangana,R02,Consumer,2022-03-10,Organic
C05872,Customer 05872,Male,28,Jodhpur,Rajasthan,R01,Small Business,2025-12-23,Social
C05873,Customer 05873,Female,43,Gurugram,Haryana,R01,Consumer,2024-02-28,Organic
C05874,Customer 05874,Female,50,Gurugram,Haryana,R01,Small Business,2025-01-30,Partner
C05875,Customer 05875,Male,18,Gurugram,Haryana,R01,Consumer,2024-12-18,Organic
C05876,Customer 05876,Female,36,Mysuru,Karnataka,R02,Consumer,2022-03-31,Paid Search
C05877,Customer 05877,Male,18,Coimbatore,Tamil Nadu,R02,Consumer,2023-01-17,Referral
C05878,Customer 05878,Male,26,Amritsar,Punjab,R01,Consumer,2025-06-25,Referral
C05879,Customer 05879,Male,27,Kolkata,West Bengal,R03,Consumer,2024-07-23,Referral
C05880,Customer 05880,Male,34,Jodhpur,Rajasthan,R01,Consumer,2023-06-28,Organic
C05881,Customer 05881,Male,39,Pune,Maharashtra,R04,Enterprise,2024-03-08,Referral
C05882,Customer 05882,Male,44,Kanpur,Uttar Pradesh,R07,Small Business,2023-09-21,Referral
C05883,Customer 05883,Male,38,Bhubaneswar,Odisha,R03,Small Business,2022-05-25,Social
C05884,Customer 05884,Male,42,Ranchi,Jharkhand,R03,Consumer,2025-09-29,Referral
C05885,Customer 05885,Male,24,Bengaluru,Karnataka,R02,Consumer,2022-12-17,Organic
C05886,Customer 05886,Male,46,Delhi,Delhi,R07,Corporate,2025-06-15,Organic
C05887,Customer 05887,Female,18,Noida,Uttar Pradesh,R07,Consumer,2022-12-19,Organic
C05888,Customer 05888,Female,50,Faridabad,Haryana,R01,Consumer,2024-06-02,Paid Search
C05889,Customer 05889,Male,48,Bhopal,Madhya Pradesh,R05,Small Business,2023-12-15,Organic
C05890,Customer 05890,Male,43,Delhi,Delhi,R07,Consumer,2025-07-14,Organic
C05891,Customer 05891,Male,57,Ranchi,Jharkhand,R03,Small Business,2024-07-06,Paid Search
C05892,Customer 05892,Male,18,Coimbatore,Tamil Nadu,R02,Consumer,2024-05-18,Referral
C05893,Customer 05893,Male,43,Bengaluru,Karnataka,R02,Consumer,2023-03-17,Social
C05894,Customer 05894,Male,36,Raipur,Chhattisgarh,R05,Consumer,2025-06-18,Email
C05895,Customer 05895,Female,37,Delhi,Delhi,R07,Small Business,2022-07-05,Paid Search
C05896,Customer 05896,Female,23,Bhubaneswar,Odisha,R03,Corporate,2024-01-10,
C05897,Customer 05897,Male,39,Gurugram,Haryana,R01,Small Business,2023-01-29,Organic
C05898,Customer 05898,Male,38,Indore,Madhya Pradesh,R05,Consumer,2023-11-01,Email
C05899,Customer 05899,Male,28,Bengaluru,Karnataka,R02,Small Business,2022-02-28,Social
C05900,Customer 05900,Female,34,Delhi,Delhi,R07,Corporate,2024-10-07,Organic
C05901,Customer 05901,Female,22,Bhopal,Madhya Pradesh,R05,Corporate,2024-12-29,Organic
C05902,Customer 05902,Female,31,Delhi,Delhi,R07,Small Business,2024-10-16,Organic
C05903,Customer 05903,Female,45,Gurugram,Haryana,R01,Small Business,2024-10-18,Paid Search
C05904,Customer 05904,Female,45,Indore,Madhya Pradesh,R05,Corporate,2022-02-24,Organic
C05905,Customer 05905,Male,43,Ahmedabad,Gujarat,R04,Consumer,2024-09-06,Email
C05906,Customer 05906,Female,45,Guwahati,Assam,R06,Small Business,2023-04-26,Paid Search
C05907,Customer 05907,Male,45,Hyderabad,Telangana,R02,Consumer,2024-06-21,Partner
C05908,Customer 05908,Female,29,Hyderabad,Telangana,R02,Enterprise,2024-07-28,Organic
C05909,Customer 05909,Male,38,Jaipur,Rajasthan,R01,Consumer,2023-03-11,Paid Search
C05910,Customer 05910,Male,46,Faridabad,Haryana,R01,Consumer,2022-07-16,Partner
C05911,Customer 05911,Male,21,Ranchi,Jharkhand,R03,Consumer,2022-06-18,Organic
C05912,Customer 05912,Male,21,Faridabad,Haryana,R01,Consumer,2023-10-15,Email
C05913,Customer 05913,Female,21,Bengaluru,Karnataka,R02,Consumer,2024-05-25,Organic
C05914,Customer 05914,Male,18,Jodhpur,Rajasthan,R01,Small Business,2022-01-12,Social
C05915,Customer 05915,Male,24,Kanpur,Uttar Pradesh,R07,Corporate,2024-12-06,Partner
C05916,Customer 05916,Male,30,Coimbatore,Tamil Nadu,R02,Consumer,2022-12-30,Organic
C05917,Customer 05917,Female,50,Bhopal,Madhya Pradesh,R05,Consumer,2025-03-30,Organic
C05918,Customer 05918,Female,31,Bhubaneswar,Odisha,R03,Small Business,2024-10-18,Organic
C05919,Customer 05919,Female,20,Guwahati,Assam,R06,Small Business,2024-11-27,Organic
C05920,Customer 05920,Male,37,Jodhpur,Rajasthan,R01,Consumer,2022-10-31,
C05921,Customer 05921,Male,33,Surat,Gujarat,R04,Small Business,2024-08-20,Referral
C05922,Customer 05922,Male,27,Delhi,Delhi,R07,Consumer,2024-09-17,Organic
C05923,Customer 05923,Male,29,Patna,Bihar,R03,Corporate,2025-04-19,Social
C05924,Customer 05924,Male,46,Jaipur,Rajasthan,R01,Small Business,2024-04-09,Referral
C05925,Customer 05925,Female,21,Coimbatore,Tamil Nadu,R02,Consumer,2025-01-17,Email
C05926,Customer 05926,Female,18,Faridabad,Haryana,R01,Consumer,2023-11-07,Partner
C05927,Customer 05927,Male,40,Bhopal,Madhya Pradesh,R05,Corporate,2025-10-12,Email
C05928,Customer 05928,Female,29,Indore,Madhya Pradesh,R05,Consumer,2024-11-01,Organic
C05929,Customer 05929,Male,51,Guwahati,,R06,Consumer,2022-01-09,Organic
C05930,Customer 05930,Male,33,Delhi,Delhi,R07,Consumer,2025-02-28,Referral
C05931,Customer 05931,Female,34,Dehradun,Uttarakhand,R01,Small Business,2022-08-03,Organic
C05932,Customer 05932,Female,43,Lucknow,Uttar Pradesh,R07,Consumer,2022-04-07,Organic
C05933,Customer 05933,Female,18,Nagpur,Maharashtra,R04,Consumer,2024-04-27,Email
C05934,Customer 05934,Female,38,Noida,Uttar Pradesh,R07,Enterprise,2023-12-23,Social
C05935,Customer 05935,Male,31,Jodhpur,Rajasthan,R01,Small Business,2023-08-09,Paid Search
C05936,Customer 05936,Female,45,Mysuru,Karnataka,R02,Consumer,2023-08-31,Social
C05937,Customer 05937,Female,29,Lucknow,Uttar Pradesh,R07,Consumer,2023-05-13,Organic
C05938,Customer 05938,Male,37,Nagpur,Maharashtra,R04,Consumer,2025-09-03,Organic
C05939,Customer 05939,Female,31,Hyderabad,Telangana,R02,Consumer,2024-12-25,Partner
C05940,Customer 05940,Female,39,Bhopal,Madhya Pradesh,R05,Consumer,2025-03-03,Paid Search
C05941,Customer 05941,Female,32,Kolkata,West Bengal,R03,Consumer,2024-02-22,Social
C05942,Customer 05942,Male,38,Chennai,Tamil Nadu,R02,Consumer,2024-12-27,Organic
C05943,Customer 05943,Male,53,Faridabad,Haryana,R01,Corporate,2024-02-09,Organic
C05944,Customer 05944,Female,32,Bhopal,Madhya Pradesh,R05,Consumer,2025-08-17,Organic
C05945,Customer 05945,Female,39,Delhi,Delhi,R07,Consumer,2022-03-14,
C05946,Customer 05946,Male,58,Noida,Uttar Pradesh,R07,Small Business,2025-03-03,Referral
C05947,Customer 05947,Male,39,Delhi,Delhi,R07,Consumer,2023-11-05,Organic
C05948,Customer 05948,Male,18,Hyderabad,Telangana,R02,Corporate,2023-04-18,Paid Search
C05949,Customer 05949,Male,28,Nagpur,Maharashtra,R04,Consumer,2024-06-07,Referral
C05950,Customer 05950,Female,23,Hyderabad,Telangana,R02,Consumer,2025-08-31,Paid Search
C05951,Customer 05951,Female,44,Mumbai,Maharashtra,R04,Consumer,2023-02-14,Organic
C05952,Customer 05952,Female,34,Ahmedabad,Gujarat,R04,Consumer,2023-12-01,Organic
C05953,Customer 05953,Female,46,Surat,Gujarat,R04,Small Business,2022-12-16,Organic
C05954,Customer 05954,Female,41,Delhi,Delhi,R07,Consumer,2025-04-10,Paid Search
C05955,Customer 05955,Female,41,Surat,Gujarat,R04,Consumer,2024-03-15,Paid Search
C05956,Customer 05956,Male,23,Hyderabad,Telangana,R02,Consumer,2023-03-04,Paid Search
C05957,Customer 05957,Male,40,Bengaluru,Karnataka,R02,Consumer,2025-08-25,Organic
C05958,Customer 05958,Female,49,Delhi,Delhi,R07,Consumer,2022-11-26,Organic
C05959,Customer 05959,Male,21,Hyderabad,Telangana,R02,Consumer,2022-06-20,Referral
C05960,Customer 05960,Male,32,Pune,Maharashtra,R04,Consumer,2023-01-12,Organic
C05961,Customer 05961,Male,39,Delhi,Delhi,R07,Corporate,2023-03-28,Paid Search
C05962,Customer 05962,Female,36,Gurugram,Haryana,R01,Small Business,2023-01-13,Partner
C05963,Customer 05963,Male,49,Bengaluru,Karnataka,R02,Consumer,2022-03-26,Email
C05964,Customer 05964,Female,42,Nagpur,Maharashtra,R04,Small Business,2025-12-12,Paid Search
C05965,Customer 05965,Male,39,Kolkata,West Bengal,R03,Consumer,2023-04-21,Social
C05966,Customer 05966,Female,43,Noida,Uttar Pradesh,R07,Consumer,2025-11-02,Partner
C05967,Customer 05967,Female,43,Bhubaneswar,Odisha,R03,Corporate,2024-10-12,Referral
C05968,Customer 05968,Female,35,Jodhpur,Rajasthan,R01,Corporate,2025-03-15,Social
C05969,Customer 05969,Female,31,Chennai,Tamil Nadu,R02,Consumer,2023-04-11,Social
C05970,Customer 05970,Female,45,Indore,Madhya Pradesh,R05,Enterprise,2024-08-16,Partner
C05971,Customer 05971,Male,28,Nagpur,Maharashtra,R04,Enterprise,2023-08-06,Organic
C05972,Customer 05972,Male,34,Delhi,Delhi,R07,Consumer,2023-06-16,Social
C05973,Customer 05973,Female,23,Bengaluru,Karnataka,R02,Consumer,2025-09-28,Paid Search
C05974,Customer 05974,Female,42,Dehradun,Uttarakhand,R01,Small Business,2025-06-09,Social
C05975,Customer 05975,Female,47,Ranchi,Jharkhand,R03,Small Business,2023-05-23,Organic
C05976,Customer 05976,Other,26,Noida,Uttar Pradesh,R07,Corporate,2022-01-06,Email
C05977,Customer 05977,Female,33,Patna,,R03,Consumer,2024-02-28,
C05978,Customer 05978,Female,30,Mumbai,Maharashtra,R04,Corporate,2025-11-02,Social
C05979,Customer 05979,Female,46,Faridabad,Haryana,R01,Consumer,2025-09-26,Partner
C05980,Customer 05980,Male,49,Hyderabad,Telangana,R02,Corporate,2023-11-25,Organic
C05981,Customer 05981,Female,30,Bengaluru,Karnataka,R02,Corporate,2024-01-13,Paid Search
C05982,Customer 05982,Female,18,Mysuru,,R02,Corporate,2025-06-11,Paid Search
C05983,Customer 05983,Female,47,Indore,Madhya Pradesh,R05,Consumer,2022-09-06,Social
C05984,Customer 05984,Male,35,Nagpur,Maharashtra,R04,Consumer,2023-02-05,Organic
C05985,Customer 05985,Female,35,Hyderabad,Telangana,R02,Corporate,2022-07-29,Referral
C05986,Customer 05986,Female,45,Nagpur,Maharashtra,R04,Consumer,2024-05-10,Referral
C05987,Customer 05987,Male,31,Delhi,Delhi,R07,Consumer,2025-08-06,Organic
C05988,Customer 05988,Male,29,Mumbai,Maharashtra,R04,Consumer,2023-04-03,Social
C05989,Customer 05989,Female,31,Visakhapatnam,Andhra Pradesh,R02,Small Business,2025-07-17,
C05990,Customer 05990,Female,40,Bengaluru,Karnataka,R02,Consumer,2024-01-17,Paid Search
C05991,Customer 05991,Female,44,Faridabad,Haryana,R01,Corporate,2023-01-02,Partner
C05992,Customer 05992,Female,51,Kolkata,West Bengal,R03,Consumer,2024-06-29,Paid Search
C05993,Customer 05993,Male,39,Ranchi,Jharkhand,R03,Small Business,2024-03-09,Organic
C05994,Customer 05994,Male,34,Kochi,Kerala,R02,Consumer,2022-09-01,Paid Search
C05995,Customer 05995,Female,44,Chennai,Tamil Nadu,R02,Consumer,2024-03-18,Social
C05996,Customer 05996,Male,25,Nagpur,Maharashtra,R04,Consumer,2022-12-05,Social
C05997,Customer 05997,Male,49,Chennai,Tamil Nadu,R02,Consumer,2023-09-08,Organic
C05998,Customer 05998,Male,37,Bhopal,Madhya Pradesh,R05,Small Business,2025-09-07,Organic
C05999,Customer 05999,Male,33,Raipur,Chhattisgarh,R05,Corporate,2025-12-24,Email
C06000,Customer 06000,Male,25,Indore,Madhya Pradesh,R05,Small Business,2023-08-10,Organic
C06001,Customer 06001,Female,41,Ahmedabad,Gujarat,R04,Corporate,2023-04-13,Organic
C06002,Customer 06002,Male,32,Gurugram,Haryana,R01,Small Business,2022-11-01,Partner
C06003,Customer 06003,Female,34,Coimbatore,Tamil Nadu,R02,Enterprise,2022-11-02,Referral
C06004,Customer 06004,Male,18,Gurugram,Haryana,R01,Corporate,2024-02-05,Organic
C06005,Customer 06005,Female,31,Delhi,Delhi,R07,Consumer,2025-11-13,Organic
C06006,Customer 06006,Male,29,Mysuru,Karnataka,R02,Consumer,2025-05-28,Paid Search
C06007,Customer 06007,Male,39,Hyderabad,Telangana,R02,Corporate,2023-02-28,Referral
C06008,Customer 06008,Male,32,Raipur,Chhattisgarh,R05,Small Business,2025-05-01,Organic
C06009,Customer 06009,Female,18,Bhubaneswar,Odisha,R03,Consumer,2023-11-20,Referral
C06010,Customer 06010,Female,31,Raipur,Chhattisgarh,R05,Consumer,2024-08-25,Organic
C06011,Customer 06011,Female,20,Patna,Bihar,R03,Corporate,2023-01-08,Organic
C06012,Customer 06012,Male,25,Kolkata,West Bengal,R03,Consumer,2025-04-03,Social
C06013,Customer 06013,Male,45,Delhi,Delhi,R07,Consumer,2023-11-12,Referral
C06014,Customer 06014,Female,18,Hyderabad,Telangana,R02,Small Business,2025-02-12,Referral
C06015,Customer 06015,Male,38,Faridabad,Haryana,R01,Consumer,2022-12-29,Organic
C06016,Customer 06016,Female,30,Delhi,Delhi,R07,Consumer,2025-11-08,Paid Search
C06017,Customer 06017,Female,28,Gurugram,Haryana,R01,Consumer,2023-09-09,Organic
C06018,Customer 06018,Female,25,Indore,Madhya Pradesh,R05,Consumer,2024-08-16,Organic
C06019,Customer 06019,Male,38,Patna,Bihar,R03,Consumer,2024-02-21,Paid Search
C06020,Customer 06020,Male,39,Vijayawada,Andhra Pradesh,R02,Consumer,2024-05-23,Social
C06021,Customer 06021,Male,18,Ranchi,Jharkhand,R03,Corporate,2023-01-11,Email
C06022,Customer 06022,Female,47,Kochi,Kerala,R02,Corporate,2025-08-16,Partner
C06023,Customer 06023,Female,23,Gurugram,Haryana,R01,Consumer,2022-11-01,Social
C06024,Customer 06024,Male,39,Guwahati,Assam,R06,Consumer,2023-06-13,Email
C06025,Customer 06025,Female,23,Bhopal,Madhya Pradesh,R05,Consumer,2023-09-22,Organic
C06026,Customer 06026,Male,30,Guwahati,Assam,R06,Consumer,2023-12-22,Email
C06027,Customer 06027,Male,22,Faridabad,Haryana,R01,Consumer,2022-11-27,Organic
C06028,Customer 06028,Male,30,Faridabad,Haryana,R01,Consumer,2025-06-09,Paid Search
C06029,Customer 06029,Female,33,Kochi,Kerala,R02,Consumer,2024-06-18,Organic
C06030,Customer 06030,Male,24,Amritsar,Punjab,R01,Small Business,2025-12-01,Social
C06031,Customer 06031,Male,38,Nagpur,Maharashtra,R04,Consumer,2023-05-29,Referral
C06032,Customer 06032,Male,39,Surat,Gujarat,R04,Enterprise,2023-09-08,Organic
C06033,Customer 06033,Male,62,Gurugram,Haryana,R01,Consumer,2024-04-13,Email
C06034,Customer 06034,Female,44,Delhi,Delhi,R07,Corporate,2024-05-11,Partner
C06035,Customer 06035,Male,47,Dehradun,Uttarakhand,R01,Consumer,2022-09-10,Social
C06036,Customer 06036,Female,18,Guwahati,Assam,R06,Small Business,2025-05-08,Organic
C06037,Customer 06037,Female,18,Kochi,Kerala,R02,Small Business,2025-12-24,Referral
C06038,Customer 06038,Male,32,Jodhpur,Rajasthan,R01,Consumer,2024-01-28,Paid Search
C06039,Customer 06039,Female,53,Kanpur,Uttar Pradesh,R07,Consumer,2023-07-07,Organic
C06040,Customer 06040,Female,60,Ahmedabad,Gujarat,R04,Enterprise,2023-08-15,Paid Search
C06041,Customer 06041,Female,28,Surat,Gujarat,R04,Small Business,2022-04-01,Paid Search
C06042,Customer 06042,Male,29,Delhi,Delhi,R07,Enterprise,2022-04-05,Organic
C06043,Customer 06043,,40,Bhubaneswar,Odisha,R03,Consumer,2023-07-01,Paid Search
C06044,Customer 06044,Female,33,Dehradun,Uttarakhand,R01,Consumer,2022-11-06,Paid Search
C06045,Customer 06045,Male,33,Mysuru,Karnataka,R02,Consumer,2023-03-08,Referral
C06046,Customer 06046,Female,41,Mumbai,Maharashtra,R04,Corporate,2023-04-30,Email
C06047,Customer 06047,Male,62,Nagpur,Maharashtra,R04,Consumer,2022-09-19,Email
C06048,Customer 06048,Female,48,Delhi,Delhi,R07,Consumer,2023-08-10,Organic
C06049,Customer 06049,Female,54,Jodhpur,Rajasthan,R01,Corporate,2022-02-23,Email
C06050,Customer 06050,Female,18,Mysuru,Karnataka,R02,Consumer,2025-02-08,Referral
C06051,Customer 06051,Male,46,Surat,Gujarat,R04,Corporate,2024-10-11,Organic
C06052,Customer 06052,Female,26,Mysuru,Karnataka,R02,Consumer,2022-09-01,Paid Search
C06053,Customer 06053,Male,52,Raipur,Chhattisgarh,R05,Small Business,2022-08-28,
C06054,Customer 06054,Female,49,Lucknow,Uttar Pradesh,R07,Consumer,2022-09-27,Paid Search
C06055,Customer 06055,Female,41,Delhi,Delhi,R07,Corporate,2024-05-08,Email
C06056,Customer 06056,Male,28,Delhi,Delhi,R07,Consumer,2022-04-21,
C06057,Customer 06057,Female,30,Gurugram,Haryana,R01,Consumer,2022-01-12,Organic
C06058,Customer 06058,Female,31,Coimbatore,Tamil Nadu,R02,Consumer,2024-04-14,Referral
C06059,Customer 06059,Female,43,Indore,Madhya Pradesh,R05,Small Business,2025-09-21,Email
C06060,Customer 06060,Male,39,Guwahati,Assam,R06,Consumer,2023-11-17,Social
C06061,Customer 06061,Male,49,Hyderabad,Telangana,R02,Consumer,2023-01-10,Social
C06062,Customer 06062,Male,51,Nagpur,Maharashtra,R04,Corporate,2025-04-29,Email
C06063,Customer 06063,Female,27,Faridabad,Haryana,R01,Consumer,2025-05-02,Organic
C06064,Customer 06064,Male,40,Pune,Maharashtra,R04,Consumer,2025-05-06,Social
C06065,Customer 06065,Male,40,Pune,Maharashtra,R04,Consumer,2023-07-09,Partner
C06066,Customer 06066,Male,34,Guwahati,Assam,R06,Consumer,2022-03-01,Email
C06067,Customer 06067,Female,44,Bengaluru,Karnataka,R02,Consumer,2025-12-30,Organic
C06068,Customer 06068,Male,40,Noida,Uttar Pradesh,R07,Consumer,2025-07-31,Partner
C06069,Customer 06069,Female,29,Jaipur,Rajasthan,R01,Consumer,2024-01-03,Organic
C06070,Customer 06070,Male,34,Gurugram,Haryana,R01,Consumer,2025-02-20,Social
C06071,Customer 06071,Female,32,Kochi,Kerala,R02,Corporate,2025-11-07,Referral
C06072,Customer 06072,Female,28,Delhi,Delhi,R07,Corporate,2022-03-26,Organic
C06073,Customer 06073,Female,34,Delhi,Delhi,R07,Consumer,2023-11-17,Organic
C06074,Customer 06074,Female,22,Amritsar,Punjab,R01,Consumer,2025-06-12,Social
C06075,Customer 06075,Male,40,Indore,Madhya Pradesh,R05,Corporate,2024-11-09,Organic
C06076,Customer 06076,Male,49,Bengaluru,Karnataka,R02,Consumer,2022-06-10,Paid Search
C06077,Customer 06077,Male,36,Hyderabad,Telangana,R02,Small Business,2022-04-03,Referral
C06078,Customer 06078,Male,44,Mumbai,Maharashtra,R04,Consumer,2023-04-21,Referral
C06079,Customer 06079,Female,37,Delhi,Delhi,R07,Consumer,2023-10-13,Partner
C06080,Customer 06080,Male,25,Raipur,Chhattisgarh,R05,Consumer,2022-06-30,Partner
C06081,Customer 06081,Female,55,Ludhiana,Punjab,R01,Corporate,2023-01-31,Partner
C06082,Customer 06082,Male,18,Delhi,,R07,Consumer,2024-01-19,Paid Search
C06083,Customer 06083,Female,35,Chennai,Tamil Nadu,R02,Consumer,2025-03-04,Organic
C06084,Customer 06084,Female,27,Delhi,Delhi,R07,Consumer,2024-04-08,Referral
C06085,Customer 06085,Female,51,Delhi,Delhi,R07,Corporate,2024-02-17,Partner
C06086,Customer 06086,Male,37,Bhopal,Madhya Pradesh,R05,Consumer,2024-12-19,Email
C06087,Customer 06087,Female,61,Mysuru,Karnataka,R02,Corporate,2024-07-24,Referral
C06088,Customer 06088,Female,35,Noida,Uttar Pradesh,R07,Consumer,2022-11-27,Email
C06089,Customer 06089,Male,27,Mumbai,Maharashtra,R04,Consumer,2023-01-06,Paid Search
C06090,Customer 06090,Female,18,Patna,Bihar,R03,Consumer,2022-06-19,Social
C06091,Customer 06091,Female,46,Delhi,Delhi,R07,Enterprise,2022-06-20,Organic
C06092,Customer 06092,Male,27,Gurugram,Haryana,R01,Consumer,2025-04-26,Referral
C06093,Customer 06093,Male,31,Chennai,Tamil Nadu,R02,Consumer,2024-09-21,Paid Search
C06094,Customer 06094,Male,47,Coimbatore,Tamil Nadu,R02,Small Business,2024-07-26,Organic
C06095,Customer 06095,Female,46,Ranchi,Jharkhand,R03,Consumer,2023-10-09,Organic
C06096,Customer 06096,Female,29,Mumbai,Maharashtra,R04,Consumer,2022-05-13,Social
C06097,Customer 06097,,30,Delhi,Delhi,R07,Consumer,2023-09-02,Social
C06098,Customer 06098,Male,18,Bengaluru,Karnataka,R02,Corporate,2022-08-13,Email
C06099,Customer 06099,Female,18,Hyderabad,Telangana,R02,Consumer,2025-11-09,Partner
C06100,Customer 06100,Female,43,Faridabad,Haryana,R01,Small Business,2023-08-12,Paid Search
C06101,Customer 06101,Male,44,Bengaluru,Karnataka,R02,Small Business,2022-06-22,Paid Search
C06102,Customer 06102,Female,39,Amritsar,Punjab,R01,Consumer,2023-02-18,Paid Search
C06103,Customer 06103,Female,37,Bhopal,Madhya Pradesh,R05,Consumer,2024-07-29,Paid Search
C06104,Customer 06104,Male,28,Bhopal,Madhya Pradesh,R05,Small Business,2023-10-21,Referral
C06105,Customer 06105,Male,50,Ahmedabad,Gujarat,R04,Small Business,2022-03-30,Referral
C06106,Customer 06106,Female,18,Ranchi,Jharkhand,R03,Small Business,2023-06-13,Organic
C06107,Customer 06107,Male,30,Dehradun,Uttarakhand,R01,Consumer,2024-09-27,Social
C06108,Customer 06108,Male,37,Faridabad,Haryana,R01,Corporate,2024-02-16,Email
C06109,Customer 06109,Female,35,Nagpur,Maharashtra,R04,Corporate,2024-03-28,Organic
C06110,Customer 06110,Female,35,Coimbatore,Tamil Nadu,R02,Enterprise,2024-08-23,Partner
C06111,Customer 06111,Female,30,Delhi,Delhi,R07,Consumer,2024-11-28,Organic
C06112,Customer 06112,Male,40,Mumbai,Maharashtra,R04,Small Business,2023-09-17,Paid Search
C06113,Customer 06113,Female,23,Kanpur,Uttar Pradesh,R07,Corporate,2025-01-01,Paid Search
C06114,Customer 06114,Female,34,Visakhapatnam,Andhra Pradesh,R02,Small Business,2025-08-16,Organic
C06115,Customer 06115,Male,39,Surat,Gujarat,R04,Corporate,2022-07-12,Organic
C06116,Customer 06116,Male,32,Patna,Bihar,R03,Small Business,2024-11-30,Organic
C06117,Customer 06117,Male,35,Nagpur,Maharashtra,R04,Consumer,2023-02-06,Organic
C06118,Customer 06118,Female,37,Gurugram,Haryana,R01,Consumer,2022-06-07,Social
C06119,Customer 06119,Female,18,Raipur,Chhattisgarh,R05,Consumer,2023-01-04,Organic
C06120,Customer 06120,Female,18,Delhi,Delhi,R07,Small Business,2025-09-20,Organic
C06121,Customer 06121,Male,36,Delhi,Delhi,R07,Consumer,2024-06-07,Social
C06122,Customer 06122,Male,29,Nagpur,Maharashtra,R04,Corporate,2023-11-01,Social
C06123,Customer 06123,Female,30,Kolkata,West Bengal,R03,Enterprise,2023-01-13,Referral
C06124,Customer 06124,Male,41,Pune,Maharashtra,R04,Small Business,2024-02-18,Social
C06125,Customer 06125,Male,25,Delhi,Delhi,R07,Corporate,2024-01-24,Partner
C06126,Customer 06126,Female,18,Nagpur,Maharashtra,R04,Small Business,2023-08-19,Organic
C06127,Customer 06127,Female,52,Lucknow,Uttar Pradesh,R07,Consumer,2023-10-08,Email
C06128,Customer 06128,Female,47,Delhi,Delhi,R07,Consumer,2024-11-23,Paid Search
C06129,Customer 06129,Male,47,Mysuru,Karnataka,R02,Consumer,2024-05-05,Partner
C06130,Customer 06130,Female,24,Faridabad,Haryana,R01,Small Business,2022-02-11,Organic
C06131,Customer 06131,Female,34,Jodhpur,Rajasthan,R01,Consumer,2023-05-29,Partner
C06132,Customer 06132,Female,22,Hyderabad,Telangana,R02,Consumer,2022-04-01,Partner
C06133,Customer 06133,Male,34,Patna,Bihar,R03,Corporate,2025-09-13,Organic
C06134,Customer 06134,Male,32,Noida,Uttar Pradesh,R07,Consumer,2023-04-16,Paid Search
C06135,Customer 06135,Male,24,Nagpur,Maharashtra,R04,Small Business,2025-11-10,Organic
C06136,Customer 06136,Female,40,Noida,Uttar Pradesh,R07,Consumer,2022-12-31,Organic
