order_item_id,order_id,product_id,quantity,unit_price,discount_pct,unit_cost
OI00098724,ORD0046278,P01365,4,627.55,0.15,565.93
OI00098725,ORD0046278,P01934,1,926.84,0.05,871.02
OI00098726,ORD0046279,P01441,3,1922.4,0.15,1344.59
OI00098727,ORD0046279,P01179,4,457.43,0.05,361.49
OI00098728,ORD0046279,P00174,3,2650.07,0.4,2696.47
OI00098729,ORD0046280,P01847,1,488.41,0.2,350.5
OI00098730,ORD0046281,P01441,1,1933.2,0.0,1344.59
OI00098731,ORD0046281,P00337,1,1509.22,0.0,861.45
OI00098732,ORD0046282,P01023,3,2326.97,0.1,2068.56
OI00098733,ORD0046283,P00635,1,178.76,0.0,124.57
OI00098734,ORD0046283,P01037,2,986.08,0.0,731.65
OI00098735,ORD0046283,P01631,1,2072.13,0.0,1815.77
OI00098736,ORD0046284,P01429,1,2650.26,0.1,1490.06
OI00098737,ORD0046284,P01939,1,3002.73,0.2,2111.68
OI00098738,ORD0046285,P01203,3,1032.78,0.1,823.51
OI00098739,ORD0046285,P01061,1,835.62,0.1,421.87
OI00098740,ORD0046286,P00148,1,1673.68,0.3,1162.89
OI00098741,ORD0046287,P01903,2,7918.04,0.25,5435.75
OI00098742,ORD0046288,P00552,4,1508.24,0.05,948.9
OI00098743,ORD0046288,P00735,1,2958.11,0.15,2278.09
OI00098744,ORD0046289,P01125,6,4298.13,0.0,3030.86
OI00098745,ORD0046289,P01973,1,3967.75,0.0,2933.23
OI00098746,ORD0046290,P01781,1,2232.53,0.1,1541.23
OI00098747,ORD0046291,P00731,4,746.02,0.1,490.49
OI00098748,ORD0046291,P00849,1,1424.56,0.0,1100.91
OI00098749,ORD0046291,P00390,4,609.93,0.05,446.04
OI00098750,ORD0046291,P01095,1,627.01,0.05,479.47
OI00098751,ORD0046291,P00943,4,854.05,0.0,528.19
OI00098752,ORD0046292,P01639,1,6820.12,0.0,4665.18
OI00098753,ORD0046293,P01708,1,831.4,0.1,647.74
OI00098754,ORD0046293,P01620,3,1581.82,0.0,1025.51
OI00098755,ORD0046294,P00816,3,782.71,0.2,730.58
OI00098756,ORD0046295,P00467,1,3271.67,0.0,2293.1
OI00098757,ORD0046295,P00891,2,782.17,0.25,680.07
OI00098758,ORD0046296,P01033,1,1639.79,0.0,1413.39
OI00098759,ORD0046296,P01218,1,5487.02,0.0,3582.2
OI00098760,ORD0046297,P01377,5,1645.15,0.3,1433.18
OI00098761,ORD0046297,P00346,2,196.31,0.15,150.54
OI00098762,ORD0046297,P01701,2,1443.18,0.3,823.01
OI00098763,ORD0046298,P01740,1,506.26,0.0,305.15
OI00098764,ORD0046298,P01400,2,866.38,0.0,801.26
OI00098765,ORD0046298,P01093,6,910.04,0.15,812.26
OI00098766,ORD0046299,P01286,1,1935.77,0.3,1754.98
OI00098767,ORD0046300,P00050,5,3270.82,0.2,2091.26
OI00098768,ORD0046301,P00700,3,4283.64,0.05,3230.34
OI00098769,ORD0046302,P00906,1,1148.44,0.15,965.79
OI00098770,ORD0046302,P00973,1,722.65,0.0,628.97
OI00098771,ORD0046303,P01578,2,2714.3,0.1,1851.58
OI00098772,ORD0046304,P01779,5,5360.3,0.0,3920.56
OI00098773,ORD0046304,P00627,2,1219.65,0.05,1041.94
OI00098774,ORD0046305,P01607,2,812.26,0.0,506.23
OI00098775,ORD0046305,P01714,2,1552.54,0.0,1097.72
OI00098776,ORD0046306,P00938,5,2876.06,0.0,1906.34
OI00098777,ORD0046306,P00564,4,577.26,0.0,399.58
OI00098778,ORD0046307,P01820,1,701.44,0.5,404.92
OI00098779,ORD0046308,P01858,2,1446.3,0.1,1005.34
OI00098780,ORD0046308,P01829,1,1975.45,0.0,1173.52
OI00098781,ORD0046308,P01735,3,2382.63,0.1,2069.07
OI00098782,ORD0046308,P00737,4,1154.33,0.0,907.94
OI00098783,ORD0046309,P00776,2,609.59,0.15,496.3
OI00098784,ORD0046309,P01081,3,711.21,0.2,582.72
OI00098785,ORD0046309,P01704,1,598.08,0.05,462.77
OI00098786,ORD0046309,P00868,1,2157.58,0.4,1500.0
OI00098787,ORD0046309,P00520,1,309.2,0.2,251.95
OI00098788,ORD0046310,P01234,1,106.43,0.15,64.57
OI00098789,ORD0046311,P01172,1,575.09,0.0,421.0
OI00098790,ORD0046311,P00813,1,104.41,0.0,57.84
OI00098791,ORD0046311,P00426,1,3203.48,0.1,3027.59
OI00098792,ORD0046311,P01653,4,6074.53,0.1,4195.55
OI00098793,ORD0046312,P01799,1,3262.49,0.0,1831.68
OI00098794,ORD0046312,P01483,1,5511.02,0.15,5095.69
OI00098795,ORD0046312,P01307,1,2109.37,0.25,1695.01
OI00098796,ORD0046313,P00825,2,11281.59,0.15,8617.54
OI00098797,ORD0046314,P01231,2,659.05,0.0,301.95
OI00098798,ORD0046314,P00599,10,2597.32,0.0,1995.66
OI00098799,ORD0046315,P01381,4,2863.89,0.05,2397.99
OI00098800,ORD0046316,P01049,4,1304.07,0.1,992.96
OI00098801,ORD0046316,P01096,1,1852.06,0.0,1382.87
OI00098802,ORD0046316,P01378,1,1722.89,0.3,1184.73
OI00098803,ORD0046317,P01118,1,97.12,0.25,58.08
OI00098804,ORD0046317,P00865,2,821.94,0.1,620.65
OI00098805,ORD0046317,P00032,3,5292.94,0.0,3527.69
OI00098806,ORD0046317,P00721,1,581.27,0.2,467.67
OI00098807,ORD0046318,P00800,1,906.53,0.0,647.29
OI00098808,ORD0046318,P01563,1,887.28,0.2,633.5
OI00098809,ORD0046319,P01115,3,789.47,0.25,635.1
OI00098810,ORD0046319,P00952,1,935.06,0.1,654.79
OI00098811,ORD0046320,P01697,2,1083.4,0.1,861.82
OI00098812,ORD0046320,P01161,1,620.17,0.2,450.35
OI00098813,ORD0046320,P00233,1,1036.8,0.1,583.27
OI00098814,ORD0046321,P01026,2,1995.68,0.0,1458.73
OI00098815,ORD0046321,P01338,2,1428.7,0.0,943.74
OI00098816,ORD0046322,P00415,3,272.88,0.05,193.55
OI00098817,ORD0046322,P01131,1,229.46,0.05,142.73
OI00098818,ORD0046323,P01663,2,2786.0,0.1,2734.86
OI00098819,ORD0046323,P00478,6,833.35,0.5,428.64
OI00098820,ORD0046324,P01359,2,282.03,0.15,208.43
OI00098821,ORD0046324,P01148,4,1188.73,0.15,1073.36
OI00098822,ORD0046324,P01855,2,676.78,0.1,521.08
OI00098823,ORD0046325,P01867,2,15347.05,0.1,11230.38
OI00098824,ORD0046325,P00179,1,542.3,0.25,345.33
OI00098825,ORD0046326,P01026,4,2095.33,0.05,1458.73
OI00098826,ORD0046327,P01428,2,437.63,0.2,247.91
OI00098827,ORD0046328,P00423,5,7723.61,0.15,4414.5
OI00098828,ORD0046329,P00156,4,667.24,0.0,435.35
OI00098829,ORD0046329,P00158,1,1806.05,0.1,1262.65
OI00098830,ORD0046330,P01187,1,1966.37,0.2,1391.73
OI00098831,ORD0046331,P01662,2,1431.22,0.15,984.68
OI00098832,ORD0046332,P01736,1,6982.81,0.2,5608.45
OI00098833,ORD0046332,P01261,1,3210.68,0.0,2873.72
OI00098834,ORD0046332,P01189,10,3641.26,0.05,3029.02
OI00098835,ORD0046332,P00450,1,878.6,0.0,548.26
OI00098836,ORD0046333,P00596,5,2689.3,0.0,1741.77
OI00098837,ORD0046333,P01727,2,1154.13,0.2,754.24
OI00098838,ORD0046333,P01628,3,363.76,0.0,258.97
OI00098839,ORD0046333,P01618,1,286.83,0.2,170.24
OI00098840,ORD0046334,P01710,1,1128.05,0.2,700.38
OI00098841,ORD0046334,P00702,1,780.85,0.1,617.59
OI00098842,ORD0046335,P00117,4,487.97,0.0,426.7
OI00098843,ORD0046335,P01653,2,6022.43,0.0,4195.55
OI00098844,ORD0046335,P00687,1,2551.12,0.2,2023.97
OI00098845,ORD0046336,P01468,2,2848.33,0.05,2362.61
OI00098846,ORD0046336,P00412,1,24175.86,0.0,15606.97
OI00098847,ORD0046337,P01047,2,3877.69,0.0,2768.87
OI00098848,ORD0046337,P00382,5,1827.04,0.05,1480.76
OI00098849,ORD0046338,P00619,2,903.33,0.1,604.61
OI00098850,ORD0046339,P00641,8,1400.43,0.0,1320.69
OI00098851,ORD0046339,P01639,1,6671.26,0.1,4665.18
OI00098852,ORD0046340,P01163,1,783.2,0.1,526.41
OI00098853,ORD0046340,P01042,2,2623.38,0.4,1823.65
OI00098854,ORD0046341,P00613,3,424.94,0.1,260.18
OI00098855,ORD0046341,P01770,2,1712.04,0.0,1394.87
OI00098856,ORD0046342,P00662,1,1780.97,0.4,1601.14
OI00098857,ORD0046342,P01677,1,687.41,0.0,427.23
OI00098858,ORD0046342,P01941,1,2020.14,0.1,1866.18
OI00098859,ORD0046343,P01175,4,1309.39,0.2,985.76
OI00098860,ORD0046344,P00104,1,1553.79,0.0,1022.82
OI00098861,ORD0046345,P01827,1,864.21,0.0,496.73
OI00098862,ORD0046345,P00174,2,2750.89,0.0,2696.47
OI00098863,ORD0046345,P01377,2,1666.14,0.0,1433.18
OI00098864,ORD0046345,P01973,2,3434.93,0.3,2933.23
OI00098865,ORD0046346,P01383,3,1829.16,0.15,1071.65
OI00098866,ORD0046347,P01215,4,861.65,0.0,773.26
OI00098867,ORD0046348,P01023,2,2407.4,0.0,2068.56
OI00098868,ORD0046348,P00318,1,1876.25,0.05,1385.98
OI00098869,ORD0046349,P01696,2,1795.83,0.0,1280.24
OI00098870,ORD0046350,P00116,10,251.22,0.25,171.59
OI00098871,ORD0046350,P00332,2,2259.58,0.05,1783.48
OI00098872,ORD0046350,P01530,1,1047.56,0.1,799.35
OI00098873,ORD0046351,P00123,1,342.97,0.05,245.28
OI00098874,ORD0046352,P00917,6,2577.67,0.05,1799.6
OI00098875,ORD0046352,P01082,6,3014.63,0.2,2336.34
OI00098876,ORD0046352,P00167,1,336.12,0.15,256.88
OI00098877,ORD0046352,P00704,1,9075.51,0.2,7365.26
OI00098878,ORD0046352,P01848,4,1524.31,0.15,1155.15
OI00098879,ORD0046352,P00095,3,1700.78,0.05,1015.07
OI00098880,ORD0046353,P00652,4,322.13,0.0,254.89
OI00098881,ORD0046354,P01657,8,515.88,0.1,431.56
OI00098882,ORD0046355,P00655,6,1660.01,0.15,1128.37
OI00098883,ORD0046355,P01749,1,171.88,0.05,143.58
OI00098884,ORD0046356,P01554,4,970.54,0.2,761.39
OI00098885,ORD0046357,P01304,1,2527.88,0.0,2120.27
OI00098886,ORD0046358,P00127,1,582.04,0.15,441.99
OI00098887,ORD0046359,P00565,1,6678.04,0.1,5106.68
OI00098888,ORD0046360,P00767,1,1518.18,0.0,838.85
OI00098889,ORD0046360,P01784,2,877.14,0.15,655.93
OI00098890,ORD0046360,P00772,3,396.43,0.1,221.8
OI00098891,ORD0046361,P01050,3,148.38,0.0,95.72
OI00098892,ORD0046361,P00416,1,1306.22,0.15,1052.02
OI00098893,ORD0046361,P00757,2,13836.96,0.1,11968.19
OI00098894,ORD0046361,P01227,4,657.83,0.1,535.32
OI00098895,ORD0046362,P00426,5,3456.28,0.15,3027.59
OI00098896,ORD0046363,P00396,3,673.98,0.15,554.78
OI00098897,ORD0046363,P00606,2,600.31,0.25,422.15
OI00098898,ORD0046364,P00090,1,952.04,0.1,533.72
OI00098899,ORD0046364,P00351,1,5386.81,0.0,4575.96
OI00098900,ORD0046365,P01553,1,2137.91,0.2,1457.12
OI00098901,ORD0046366,P00369,1,2663.17,0.1,1692.76
OI00098902,ORD0046366,P01168,2,1334.69,0.05,1195.21
OI00098903,ORD0046367,P00869,1,527.56,0.0,400.0
OI00098904,ORD0046367,P00865,1,860.34,0.1,620.65
OI00098905,ORD0046367,P00063,1,251.21,0.1,172.41
OI00098906,ORD0046367,P01500,1,1242.98,0.0,975.45
OI00098907,ORD0046367,P00491,2,450.5,0.0,362.51
OI00098908,ORD0046368,P01857,1,851.11,0.05,498.73
OI00098909,ORD0046369,P00679,2,2012.91,0.15,1284.72
OI00098910,ORD0046370,P00269,2,1742.6,0.0,1458.71
OI00098911,ORD0046371,P00459,1,1990.3,0.0,1049.98
OI00098912,ORD0046371,P01324,1,242.41,0.2,153.18
OI00098913,ORD0046372,P00354,1,3578.63,0.05,2507.05
OI00098914,ORD0046372,P01808,6,931.97,0.05,797.22
OI00098915,ORD0046372,P00739,1,1195.64,0.25,914.96
OI00098916,ORD0046372,P00057,2,925.44,0.0,509.28
OI00098917,ORD0046373,P00574,2,1143.32,0.05,916.19
OI00098918,ORD0046374,P00870,1,307.86,0.0,250.0
OI00098919,ORD0046375,P00671,2,722.53,0.0,662.99
OI00098920,ORD0046376,P01460,1,7291.51,0.15,5036.85
OI00098921,ORD0046376,P01365,6,700.74,0.1,565.93
OI00098922,ORD0046376,P00428,1,491.57,0.15,466.24
OI00098923,ORD0046377,P00287,1,4308.82,0.0,3339.09
OI00098924,ORD0046377,P00459,1,1820.95,0.0,1049.98
OI00098925,ORD0046378,P01781,1,2237.06,0.2,1541.23
OI00098926,ORD0046379,P00384,5,234.09,0.2,144.58
OI00098927,ORD0046380,P00147,2,2094.63,0.1,1572.74
OI00098928,ORD0046381,P01122,3,173.99,0.1,123.61
OI00098929,ORD0046381,P01199,3,2850.95,0.0,2010.95
OI00098930,ORD0046381,P01241,4,1212.28,0.1,760.87
OI00098931,ORD0046381,P00907,4,1355.25,0.0,1007.96
OI00098932,ORD0046381,P00647,3,6799.05,0.05,5668.43
OI00098933,ORD0046381,P00218,6,1092.69,0.05,961.5
OI00098934,ORD0046382,P01580,2,588.96,0.3,376.2
OI00098935,ORD0046382,P00942,2,1273.41,0.2,741.28
OI00098936,ORD0046383,P00270,3,1734.56,0.0,1220.84
OI00098937,ORD0046384,P01253,5,1160.79,0.15,840.83
OI00098938,ORD0046384,P01724,3,5462.47,0.2,5014.21
OI00098939,ORD0046384,P01972,6,3701.49,0.3,2499.38
OI00098940,ORD0046384,P00496,1,5341.1,0.05,4894.09
OI00098941,ORD0046385,P01379,2,499.88,0.2,359.02
OI00098942,ORD0046385,P00871,4,1120.73,0.1,953.53
OI00098943,ORD0046385,P00934,1,449.97,0.25,356.16
OI00098944,ORD0046385,P00920,1,1035.23,0.1,901.18
OI00098945,ORD0046385,P01805,4,1834.95,0.0,1024.52
OI00098946,ORD0046386,P01380,1,537.52,0.0,321.46
OI00098947,ORD0046387,P01135,3,1758.89,0.05,1652.13
OI00098948,ORD0046388,P00209,1,3675.42,0.25,3190.01
OI00098949,ORD0046388,P01009,2,219.1,0.1,160.49
OI00098950,ORD0046388,P00838,6,1561.67,0.1,1076.61
OI00098951,ORD0046388,P00116,1,259.92,0.0,171.59
OI00098952,ORD0046388,P00973,6,719.34,0.05,628.97
OI00098953,ORD0046389,P01802,2,516.44,0.15,443.75
OI00098954,ORD0046390,P01455,1,7797.49,0.1,6376.87
OI00098955,ORD0046391,P00872,1,1273.05,0.15,711.27
OI00098956,ORD0046391,P00988,2,1075.74,0.05,893.59
OI00098957,ORD0046392,P00512,1,4652.02,0.0,3451.37
OI00098958,ORD0046392,P01506,1,3147.92,0.05,1933.94
OI00098959,ORD0046392,P01428,2,386.38,0.5,247.91
OI00098960,ORD0046393,P00610,1,989.89,0.0,837.09
OI00098961,ORD0046394,P00083,2,1668.27,0.05,1501.44
OI00098962,ORD0046395,P00387,1,1344.19,0.05,1092.11
OI00098963,ORD0046395,P01589,1,632.47,0.1,498.23
OI00098964,ORD0046395,P01597,1,1243.69,0.0,913.65
OI00098965,ORD0046396,P00162,8,131.48,0.15,108.21
OI00098966,ORD0046396,P00630,2,1619.59,0.05,1368.31
OI00098967,ORD0046396,P00905,2,1131.18,0.25,854.97
OI00098968,ORD0046397,P00101,2,518.35,0.0,388.71
OI00098969,ORD0046398,P01190,2,11507.18,0.25,8896.04
OI00098970,ORD0046399,P00524,1,219.51,0.05,162.82
OI00098971,ORD0046399,P01906,1,2754.8,0.0,1911.6
OI00098972,ORD0046400,P00662,3,1950.04,0.1,1601.14
OI00098973,ORD0046401,P00007,1,129.54,0.0,86.78
OI00098974,ORD0046401,P01434,3,1494.35,0.0,972.63
OI00098975,ORD0046402,P01202,1,2233.66,0.0,1486.46
OI00098976,ORD0046403,P00117,1,463.84,0.25,426.7
OI00098977,ORD0046403,P01020,1,1605.37,0.0,1248.0
OI00098978,ORD0046403,P01161,1,634.48,0.05,450.35
OI00098979,ORD0046404,P00462,8,2519.32,0.05,1425.37
OI00098980,ORD0046405,P01399,1,1287.95,0.05,957.76
OI00098981,ORD0046406,P00424,3,364.84,0.15,260.0
OI00098982,ORD0046407,P00397,10,1159.8,0.3,764.91
OI00098983,ORD0046408,P01160,5,3009.66,0.15,2768.07
OI00098984,ORD0046408,P01840,2,264.46,0.0,178.61
OI00098985,ORD0046409,P00144,2,1152.37,0.0,836.84
OI00098986,ORD0046409,P00117,1,504.51,0.15,426.7
OI00098987,ORD0046410,P00618,1,372.73,0.05,226.97
OI00098988,ORD0046410,P00547,4,2096.75,0.15,1584.75
OI00098989,ORD0046410,P00554,6,1086.98,0.05,720.13
OI00098990,ORD0046411,P00558,1,2055.83,0.2,1755.05
OI00098991,ORD0046411,P01552,4,2963.19,0.0,2168.43
OI00098992,ORD0046412,P01925,1,1392.54,0.1,1030.99
OI00098993,ORD0046412,P01565,5,1847.6,0.0,1528.62
OI00098994,ORD0046413,P01415,1,638.44,0.0,363.82
OI00098995,ORD0046413,P00824,4,955.39,0.05,663.33
OI00098996,ORD0046413,P00143,2,2907.43,0.2,2345.84
OI00098997,ORD0046414,P01993,1,1318.47,0.0,988.68
OI00098998,ORD0046415,P01216,4,1125.99,0.2,767.49
OI00098999,ORD0046415,P01119,1,1007.13,0.05,639.06
OI00099000,ORD0046415,P00915,5,5416.03,0.1,2584.96
OI00099001,ORD0046416,P00414,1,1280.49,0.05,1001.77
OI00099002,ORD0046416,P01505,8,706.21,0.0,546.11
OI00099003,ORD0046417,P00042,1,1181.7,0.05,518.78
OI00099004,ORD0046418,P00361,3,3631.33,0.1,2818.97
OI00099005,ORD0046418,P01857,3,862.56,0.2,498.73
OI00099006,ORD0046419,P01503,2,2648.09,0.15,1694.26
OI00099007,ORD0046419,P01900,4,1057.08,0.2,713.54
OI00099008,ORD0046419,P00322,2,3089.66,0.05,2202.68
OI00099009,ORD0046419,P00113,2,1396.58,0.2,1079.0
OI00099010,ORD0046419,P01008,1,1319.73,0.15,1082.36
OI00099011,ORD0046419,P01821,6,3866.35,0.2,2514.0
OI00099012,ORD0046420,P00240,2,8947.17,0.2,7034.25
OI00099013,ORD0046421,P01898,3,855.95,0.15,529.97
OI00099014,ORD0046421,P01938,3,2260.76,0.3,1574.26
OI00099015,ORD0046422,P01623,3,571.92,0.05,445.32
OI00099016,ORD0046422,P00740,1,530.12,0.15,1000.0
OI00099017,ORD0046423,P00656,6,934.44,0.0,740.89
OI00099018,ORD0046424,P00396,1,634.05,0.1,554.78
OI00099019,ORD0046425,P00267,5,417.65,0.05,229.84
OI00099020,ORD0046426,P01202,2,2203.23,0.1,1486.46
OI00099021,ORD0046427,P00225,2,1615.75,0.2,1090.97
OI00099022,ORD0046427,P01716,3,226.28,0.0,154.89
OI00099023,ORD0046427,P01880,2,476.96,0.1,50.0
OI00099024,ORD0046428,P00948,2,3919.1,0.05,2938.19
OI00099025,ORD0046429,P01586,3,690.33,0.2,636.79
OI00099026,ORD0046429,P01690,1,601.38,0.1,491.5
OI00099027,ORD0046430,P01107,5,1733.77,0.15,1219.15
OI00099028,ORD0046431,P00161,2,997.12,0.15,923.36
OI00099029,ORD0046432,P01890,2,1539.15,0.05,1208.08
OI00099030,ORD0046432,P00254,3,317.52,0.0,252.41
OI00099031,ORD0046433,P00239,1,1266.48,0.0,1030.5
OI00099032,ORD0046433,P01049,2,1282.68,0.05,992.96
OI00099033,ORD0046434,P01116,3,453.25,0.0,276.16
OI00099034,ORD0046434,P01991,1,1901.59,0.25,1391.68
OI00099035,ORD0046435,P01508,1,229.42,0.3,200.04
OI00099036,ORD0046435,P01520,3,1365.18,0.1,1010.91
OI00099037,ORD0046436,P01465,1,1091.7,0.05,975.46
OI00099038,ORD0046436,P01410,8,4545.78,0.1,3388.82
OI00099039,ORD0046437,P01946,8,280.42,0.05,251.95
OI00099040,ORD0046438,P00911,3,2071.34,0.4,1536.81
OI00099041,ORD0046439,P00259,3,386.98,0.2,255.07
OI00099042,ORD0046440,P01041,1,1159.72,0.0,692.36
OI00099043,ORD0046440,P00238,2,204.23,0.05,147.57
OI00099044,ORD0046441,P00710,1,430.6,0.1,322.81
OI00099045,ORD0046442,P01619,1,1837.66,0.0,1468.01
OI00099046,ORD0046442,P01034,1,710.12,0.1,664.06
OI00099047,ORD0046443,P01627,6,1727.93,0.0,1179.74
OI00099048,ORD0046444,P00891,1,827.86,0.25,680.07
OI00099049,ORD0046444,P00590,2,120.75,0.4,89.69
OI00099050,ORD0046445,P01389,1,638.35,0.0,430.69
OI00099051,ORD0046446,P00744,3,3044.95,0.15,2515.49
OI00099052,ORD0046446,P01830,1,2353.49,0.2,1798.51
OI00099053,ORD0046446,P01146,1,618.32,0.05,308.32
OI00099054,ORD0046446,P01194,2,5737.6,0.25,5160.93
OI00099055,ORD0046446,P00491,3,450.41,0.05,362.51
OI00099056,ORD0046447,P01635,5,2125.47,0.05,1688.17
OI00099057,ORD0046447,P01142,1,3243.43,0.0,2096.37
OI00099058,ORD0046447,P00045,4,1149.59,0.0,1022.97
OI00099059,ORD0046447,P01422,1,2003.95,0.2,1291.13
OI00099060,ORD0046448,P01344,4,5002.95,0.15,3884.02
OI00099061,ORD0046448,P00930,2,439.26,0.2,339.06
OI00099062,ORD0046448,P01124,3,2839.54,0.0,1532.06
OI00099063,ORD0046448,P00154,1,3495.61,0.0,2839.93
OI00099064,ORD0046448,P00865,2,861.68,0.1,620.65
OI00099065,ORD0046449,P00345,3,2006.16,0.0,1223.25
OI00099066,ORD0046449,P01869,3,1415.17,0.0,640.37
OI00099067,ORD0046450,P00310,6,1961.03,0.05,1539.99
OI00099068,ORD0046450,P00051,2,618.02,0.0,559.7
OI00099069,ORD0046450,P01250,3,1896.44,0.05,1387.47
OI00099070,ORD0046450,P00034,2,868.63,0.05,777.46
OI00099071,ORD0046450,P01118,5,98.15,0.0,58.08
OI00099072,ORD0046450,P01651,1,676.3,0.25,523.0
OI00099073,ORD0046451,P01288,3,3073.98,0.0,1851.26
OI00099074,ORD0046452,P01888,4,1780.05,0.1,1509.0
OI00099075,ORD0046452,P01418,1,6240.85,0.2,3613.3
OI00099076,ORD0046453,P00521,3,1015.5,0.05,601.91
OI00099077,ORD0046453,P00812,10,1447.0,0.15,1029.15
OI00099078,ORD0046453,P00594,2,3524.81,0.2,2079.17
OI00099079,ORD0046454,P01363,5,3079.74,0.0,1933.54
OI00099080,ORD0046454,P00581,1,1854.8,0.0,1484.79
OI00099081,ORD0046455,P01586,1,656.72,0.05,636.79
OI00099082,ORD0046456,P01866,1,3803.74,0.05,2273.45
OI00099083,ORD0046456,P00785,2,1633.83,0.1,1334.92
OI00099084,ORD0046457,P00442,4,2071.22,0.1,1470.33
OI00099085,ORD0046457,P00074,2,943.41,0.05,539.15
OI00099086,ORD0046457,P01265,5,769.86,0.15,595.41
OI00099087,ORD0046457,P00480,3,2229.35,0.2,1946.58
OI00099088,ORD0046457,P00067,4,621.95,0.25,368.76
OI00099089,ORD0046457,P00963,4,358.77,0.1,270.98
OI00099090,ORD0046458,P01864,3,2046.12,0.0,1689.06
OI00099091,ORD0046458,P00669,1,497.9,0.05,328.23
OI00099092,ORD0046459,P00961,2,10768.24,0.05,9037.63
OI00099093,ORD0046460,P00843,1,2826.6,0.3,1884.77
OI00099094,ORD0046461,P01942,2,1021.68,0.4,776.1
OI00099095,ORD0046462,P01893,2,744.86,0.0,505.33
OI00099096,ORD0046462,P01712,3,1826.83,0.1,1140.99
OI00099097,ORD0046462,P01764,1,1863.54,0.0,1071.02
OI00099098,ORD0046463,P00334,2,526.99,0.05,376.67
OI00099099,ORD0046463,P00024,5,2466.83,0.2,2041.0
OI00099100,ORD0046464,P01082,2,2820.79,0.05,2336.34
OI00099101,ORD0046465,P00547,3,2137.88,0.15,1584.75
OI00099102,ORD0046465,P00117,1,473.17,0.0,426.7
OI00099103,ORD0046465,P01648,4,1395.64,0.0,1009.26
OI00099104,ORD0046465,P00685,1,1554.8,0.05,993.73
OI00099105,ORD0046466,P00499,3,690.28,0.1,544.56
OI00099106,ORD0046466,P01527,1,464.48,0.1,388.73
OI00099107,ORD0046467,P00828,2,1253.21,0.0,791.94
OI00099108,ORD0046467,P00695,2,1137.44,0.05,756.93
OI00099109,ORD0046467,P00547,5,2172.77,0.0,1584.75
OI00099110,ORD0046468,P00764,1,762.98,0.0,521.19
OI00099111,ORD0046468,P00541,3,4818.18,0.1,3774.44
OI00099112,ORD0046468,P01195,1,3314.02,0.05,2290.33
OI00099113,ORD0046469,P00335,2,376.13,0.3,327.36
OI00099114,ORD0046469,P00468,1,128.76,0.05,94.9
OI00099115,ORD0046469,P01781,5,2116.72,0.0,1541.23
OI00099116,ORD0046470,P00977,1,1861.79,0.0,1403.95
OI00099117,ORD0046470,P00282,5,10225.84,0.0,7540.77
OI00099118,ORD0046470,P00059,2,437.22,0.15,359.37
OI00099119,ORD0046470,P01179,1,477.92,0.0,361.49
OI00099120,ORD0046470,P01756,2,1602.88,0.1,1305.21
OI00099121,ORD0046470,P01326,8,8909.62,0.1,7398.07
OI00099122,ORD0046471,P01808,2,951.19,0.15,797.22
OI00099123,ORD0046471,P00688,4,2648.75,0.15,2238.17
OI00099124,ORD0046471,P00020,2,282.13,0.0,185.43
OI00099125,ORD0046471,P01497,3,1449.95,0.05,683.92
OI00099126,ORD0046472,P00886,1,1055.47,0.15,874.48
OI00099127,ORD0046473,P00179,5,524.08,0.2,345.33
OI00099128,ORD0046474,P01629,1,505.73,0.0,220.81
OI00099129,ORD0046474,P00288,1,492.97,0.1,384.17
OI00099130,ORD0046474,P01808,2,988.33,0.0,797.22
OI00099131,ORD0046474,P00266,3,497.35,0.4,483.74
OI00099132,ORD0046474,P00023,3,445.56,0.1,282.56
OI00099133,ORD0046475,P00952,4,1030.45,0.25,654.79
OI00099134,ORD0046475,P01088,3,3486.94,0.0,2191.52
OI00099135,ORD0046476,P00420,1,1859.7,0.05,1488.18
OI00099136,ORD0046476,P00252,1,1928.07,0.2,1195.0
OI00099137,ORD0046477,P01545,2,6982.95,0.1,4549.1
OI00099138,ORD0046477,P01794,1,3711.5,0.1,2836.09
OI00099139,ORD0046477,P01132,1,393.65,0.0,335.06
OI00099140,ORD0046477,P01412,1,1601.14,0.0,1171.53
OI00099141,ORD0046478,P00615,3,1025.57,0.05,651.11
OI00099142,ORD0046478,P01598,3,485.33,0.25,374.23
OI00099143,ORD0046479,P01412,5,1521.08,0.0,1171.53
OI00099144,ORD0046480,P01564,10,666.45,0.5,514.99
OI00099145,ORD0046481,P01940,3,5320.45,0.15,3518.45
OI00099146,ORD0046481,P01975,2,1100.62,0.1,825.51
OI00099147,ORD0046481,P01031,5,2355.01,0.15,1809.98
OI00099148,ORD0046481,P01850,2,962.38,0.1,703.45
OI00099149,ORD0046482,P01379,2,456.74,0.0,359.02
OI00099150,ORD0046482,P00658,2,1305.35,0.15,906.0
OI00099151,ORD0046482,P00503,3,4874.64,0.2,2774.33
OI00099152,ORD0046483,P01792,4,199.69,0.05,125.78
OI00099153,ORD0046483,P01419,1,9251.09,0.05,6010.33
OI00099154,ORD0046483,P00124,1,717.96,0.15,429.62
OI00099155,ORD0046483,P00874,3,3825.14,0.4,3001.82
OI00099156,ORD0046484,P01405,1,1838.98,0.3,1428.97
OI00099157,ORD0046484,P01626,1,1458.57,0.15,814.62
OI00099158,ORD0046484,P01791,3,655.61,0.0,507.25
